adult,budget,TMDb_id,popularity,release_year,status,title,vote_average,Netflix_id,on_Netflix
True,0.0,293476,0.60367,2014,Released,La buca,4.8,,False
True,0.0,31973,0.088381,2005,Released,Soldier of God,5.0,,False
True,0.0,339077,1.230719,2015,Released,Lovemilla,5.0,,False
True,0.0,280957,0.195923,1954,Released,"Teodora, Slave Empress",5.0,,False
True,0.0,157174,0.170727,1961,Released,Samson and the Seven Miracles of the World,5.5,,False
True,0.0,76833,0.08323,1962,Released,The Witch's Curse,5.0,,False
True,0.0,133941,1.009951,1969,Released,Double Face,7.0,,False
True,0.0,4419,0.486958,1948,Released,Les Misérables,0.0,s2121,True
True,0.0,135385,0.447296,1967,Released,Django Kills Softly,5.0,,False
True,0.0,296491,0.002054,1964,Released,3 Avengers,0.0,,False
True,0.0,70864,0.247647,1958,Released,The Day the Sky Exploded,4.2,,False
True,0.0,44444,0.894471,1961,Released,Werewolf In A Girls' Dormitory,5.0,,False
True,0.0,74836,0.00022,1973,Released,Idaho Transfer,5.3,,False
True,0.0,241070,0.872672,2014,Released,Divorce Corp.,7.9,,False
True,0.0,74944,4.357984,2011,Released,War of the Buttons,5.9,,False
True,0.0,74945,8.028926,2011,Released,War of the Buttons,5.8,,False
True,0.0,335872,0.964223,2015,Released,Killer Crush,4.3,,False
True,0.0,366045,0.396836,2015,Released,Reluctant Witness,6.0,,False
True,0.0,253257,1.001837,2014,Released,I Believe in Unicorns,4.0,,False
True,0.0,81644,0.385077,2011,Released,Letters from the Big Man,7.0,,False
True,0.0,56663,0.27381,2010,Released,Paul McCartney Really Is Dead: The Last Testament of George Harrison,4.7,,False
True,0.0,268788,0.760003,1999,Released,Witch Hunt,2.8,,False
True,0.0,222581,1.303049,2013,Released,Five Thirteen,4.3,,False
True,0.0,318914,0.495947,2015,Released,The Grief of Others,7.2,,False
True,58000.0,113255,0.049479,1983,Released,Huie's Sermon,6.0,,False
True,0.0,36880,0.012758,1989,Released,Wodaabe: Herdsmen of the Sun,8.0,,False
True,62500.0,139945,0.798546,1985,Released,The Dark Glow of the Mountain,7.5,,False
True,0.0,97632,3.985291,2012,Released,American Warships,2.8,,False
True,0.0,258075,0.517732,2014,Released,Cruel & Unusual,6.4,,False
True,0.0,310126,4.213349,2014,Released,"Il ricco, il povero e il maggiordomo",5.6,,False
True,0.0,37055,0.000578,1989,Released,Elephant,6.8,,False
True,0.0,107596,0.147783,1977,Released,Halloween with the New Addams Family,5.3,,False
True,0.0,79329,2.341853,2008,Released,Treevenge,7.0,,False
True,12000000.0,335462,2.162781,2015,Released,Wolf Warrior,5.8,,False
True,0.0,342786,1.750743,2015,Released,Rubble Kings,7.1,,False
True,0.0,110261,0.60295,1983,Released,The Seven Magnificent Gladiators,1.0,,False
True,0.0,45233,0.925862,1983,Released,Women's Prison Massacre,4.1,,False
True,0.0,83223,1.940675,1984,Released,Rats: Night of Terror,5.3,,False
True,0.0,86251,0.51686,1987,Released,Strike Commando,5.6,,False
True,0.0,66664,0.864606,1990,Released,Shocking Dark,5.6,,False
True,0.0,84060,1.012248,1995,Released,Cruel Jaws,3.7,,False
True,0.0,105989,0.126624,2007,Released,Zombies: The Beginning,6.0,,False
True,0.0,35953,0.158494,2004,Released,Land of Death,6.0,,False
True,0.0,105866,0.01401,1979,Released,Libidomania,0.0,,False
True,0.0,124393,0.694984,1981,Released,The Other Hell,3.7,,False
True,0.0,158598,0.000209,1970,Released,"Armida, the drama of a bride",0.0,,False
True,0.0,40084,2.88405,1981,Released,Caligula and Messalina,2.2,,False
True,35000000.0,321741,7.739783,2015,Released,Concussion,7.0,s6527,True
True,1300000.0,321039,1.352518,2015,Released,The Phoenix Incident,5.0,,False
True,0.0,148451,0.001133,1991,Released,Committed,0.0,,False
True,0.0,267389,0.097245,1959,Released,Der Rest ist Schweigen,5.0,,False
True,0.0,37216,0.308031,1959,Released,Blind Date,6.6,s5751,True
True,0.0,139609,0.305309,1962,Released,Les quatre vérités,4.0,,False
True,0.0,198820,0.311648,1965,Released,The Uninhibited,6.5,,False
True,0.0,79921,0.520171,1975,Released,Special Section,5.1,,False
True,0.0,85442,0.014346,1971,Released,To Catch a Spy,8.0,,False
True,0.0,213556,7.3e-05,1979,Released,To Russia... With Elton,0.0,,False
True,0.0,353345,5.742044,2015,Released,The Exorcism of Molly Hartley,4.9,,False
True,0.0,114184,0.001707,1969,Released,Seven Days Somewhere Else,0.0,,False
True,0.0,68756,0.002615,1970,Released,Comrades,0.0,,False
True,27000000.0,271331,4.766716,2014,Released,United Passions,3.0,,False
True,0.0,315256,0.0,1981,Released,Terror,0.0,,False
True,0.0,64931,1.105025,2011,Released,Detective K: Secret of the Virtuous Widow,7.3,,False
True,0.0,18492,0.493947,2001,Released,Killer Tattoo,5.0,,False
True,0.0,27875,0.040872,2005,Released,Yaji and Kita: The Midnight Pilgrims,0.0,,False
True,0.0,125148,0.006898,1995,Released,Young Policemen in Love,0.0,,False
True,99000000.0,227973,12.338346,2015,Released,The Peanuts Movie,6.5,,False
True,0.0,278393,0.654724,2014,Released,Varsham,6.7,,False
True,0.0,134477,1.13233,1991,Released,Sandesham,8.8,,False
True,0.0,53368,0.502653,1914,Released,Making a Living,5.9,,False
True,0.0,297023,0.43251,2014,Released,The Lies of the Victors,4.6,,False
True,0.0,64015,0.396948,1987,Released,An Autumn's Tale,7.4,,False
True,0.0,363157,0.006009,1962,Released,Just Once More,0.0,,False
True,0.0,36693,6.352793,1999,Released,Bloodsport: The Dark Kumite,3.9,,False
True,0.0,20863,3.750643,1978,Released,King of the Gypsies,6.0,,False
True,115000.0,120478,1.235331,2012,Released,The Haunting of Whaley House,3.9,,False
True,0.0,8556,0.486655,1998,Released,Am I Beautiful?,7.7,,False
True,0.0,224815,2.750956,2013,Released,Skinwalker Ranch,5.0,,False
True,0.0,118576,0.037056,1916,Released,The Devil's Needle,7.0,,False
True,0.0,118580,0.001679,1915,Released,Children of Eve,0.0,,False
True,0.0,56332,1.956065,1996,Released,Jack Frusciante è uscito dal gruppo,5.9,,False
True,0.0,236368,1.673506,2013,Released,Song 'e napule,6.4,,False
True,0.0,21753,1.464393,2005,Released,Everything You Want,3.3,,False
True,0.0,33446,2.309915,2005,Released,The Sun King,6.3,,False
True,0.0,39016,0.449448,1954,Released,Living It Up,7.8,,False
True,0.0,320061,2.061863,2015,Released,Batkid Begins,6.4,,False
True,0.0,37615,0.199569,1949,Released,Cover Up,6.1,,False
True,0.0,27939,0.008673,1982,Released,The House That Swift Built,4.6,,False
True,0.0,27940,0.719761,1984,Released,Formula of Love,7.5,,False
True,0.0,87897,1e-06,1974,Released,Homebodies,7.3,,False
True,0.0,208783,0.114215,2003,Released,"Poor, Poor Pavel",1.0,,False
True,0.0,211928,1.721843,1958,Released,The Last Inch,5.0,,False
True,0.0,64042,0.801275,1979,Released,D'Artagnan and Three Musketeers,8.6,,False
True,5000000.0,41955,0.191539,2002,Released,Antikiller,4.8,,False
True,0.0,38362,1.457168,1976,Released,High Rollers,7.6,,False
True,0.0,68192,0.035723,1978,Released,Cabbages and Kings,7.0,,False
True,0.0,139579,1.086068,1980,Released,Little Tragedies,6.3,,False
True,0.0,56007,0.108347,1997,Released,Looking For Lola,5.0,,False
True,0.0,279543,0.176865,1966,Released,Elder Sister,6.5,,False
True,0.0,65107,0.563797,1975,Released,The Elder Son,5.2,,False
True,8000000.0,33627,1.072832,2009,Released,OceanWorld 3D,5.3,,False
True,0.0,65264,0.107001,1981,Released,Once Upon a Time Twenty Years Later,4.5,,False
True,0.0,45227,1.479456,1987,Released,A Man from Boulevard des Capucines,7.0,,False
True,0.0,84254,1.617422,1981,Released,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,7.5,,False
True,0.0,42651,0.486073,1947,Released,Cinderella,4.8,,False
True,0.0,48676,0.610588,1965,Released,The First Teacher,5.0,,False
True,0.0,94696,0.099098,1962,Released,Four Winds of Heaven,5.0,,False
True,0.0,65089,0.000844,1978,Released,31st of June,4.3,,False
True,0.0,27925,0.556977,1982,Released,Tears Were Falling,3.1,,False
True,0.0,65123,0.153597,1979,Released,Three Men in a Boat,6.0,,False
True,0.0,100888,0.329186,1978,Released,Closed Circuit,8.0,s6501,True
True,0.0,262806,0.036472,1927,Released,The Forty-First,7.0,,False
True,18000000.0,62871,1.824977,2010,Released,A Distant Neighborhood,6.5,,False
True,0.0,63536,1.313907,1987,Released,"Naval Cadets, Charge!",6.5,,False
True,0.0,41979,1.432761,1966,Released,The Elusive Revengers,7.4,,False
True,40000.0,31647,0.639242,1990,Released,A Nymphoid Barbarian in Dinosaur Hell,2.3,,False
True,0.0,72574,0.740433,1982,Released,Death Valley,4.7,,False
True,0.0,72066,1.23969,2011,Released,Children...,6.9,,False
True,0.0,322039,0.026397,2015,Released,Classmates,0.0,,False
True,0.0,315226,0.101391,2015,Released,Lokmanya: Ek Yug Purush,0.0,,False
True,0.0,355636,0.021204,2015,Released,Sandook,0.0,,False
True,0.0,347331,0.023871,2015,Released,Baji,0.0,,False
True,0.0,304274,0.375197,2014,Released,Lai Bhaari,7.0,,False
True,0.0,313653,0.108772,2014,Released,Rege,8.0,,False
True,0.0,289781,0.02424,2014,Released,Poshter Boyz,0.0,,False
True,390000.0,237214,0.016219,2014,Released,Duniyadari,0.0,,False
True,0.0,191112,0.062322,2013,Released,Premachi Goshta,0.0,s7792,True
True,0.0,254725,0.09416,2013,Released,Time Please,0.0,s8592,True
True,0.0,304134,0.011057,2013,Released,Zapatlela 2,0.0,,False
True,0.0,252431,0.077637,2013,Released,Prem Mhanje Prem Mhanje Prem Asta,4.0,,False
True,380000.0,114564,0.043519,2010,Released,Shikshanachya Aaicha Gho,8.0,,False
True,0.0,224714,0.046544,2010,Released,Kshanbhar Vishranti,0.0,,False
True,0.0,337456,0.006053,2010,Released,Agadbam,0.0,,False
True,0.0,77745,0.331763,2009,Released,Zenda,6.0,s8800,True
True,0.0,306391,0.064459,2009,Released,Be Dune Saade Char,0.0,,False
True,0.0,306406,0.005882,2009,Released,Gaiir,0.0,,False
True,0.0,30065,0.004461,2008,Released,The Wild Bull,0.0,,False
True,0.0,310458,0.00353,2007,Released,Zabardast,0.0,,False
True,0.0,312597,0.004957,2006,Released,Jatra: Hyalagaad Re Tyalagaad,0.0,,False
True,0.0,306411,0.00353,2006,Released,Hee Porgi Kunachi,0.0,,False
True,0.0,227600,0.007097,2006,Released,Dombivali Fast,0.0,,False
True,0.0,302472,1.1e-05,1990,Released,Dhadakebaaz,0.0,,False
True,0.0,302435,0.124208,1988,Released,Ashi Hi Banwa Banwi,8.0,,False
True,0.0,20622,0.236517,1968,Released,Padosan,6.4,,False
True,0.0,166874,0.001202,1969,Released,Coincidence,0.0,,False
True,0.0,21466,0.621181,1970,Released,Mera Naam Joker,10.0,,False
True,0.0,304701,0.074215,1971,Released,Haathi Mere Saathi,7.5,,False
True,0.0,159365,1e-06,1974,Released,Benaam,0.0,,False
True,0.0,303966,6e-05,1977,Released,Black Magic,0.0,,False
True,0.0,44059,0.032319,1979,Released,Baton Baton Mein,5.3,,False
True,0.0,241174,0.034545,1979,Released,Beloved Enemy,5.0,,False
True,0.0,60730,0.114394,1980,Released,Khubsoorat,5.7,s7189,True
True,0.0,366120,0.421404,1980,Released,Red Rose,0.0,,False
True,0.0,353813,0.017433,1980,Released,Saboot,0.0,,False
True,0.0,84693,0.31086,1981,Released,Naram Garam,4.8,,False
True,14000.0,25499,1.403423,1983,Released,"Just Let It Go, Friends",7.4,,False
True,0.0,21462,0.693724,1983,Released,Masoom,4.2,s7420,True
True,0.0,62803,0.000431,1983,Released,Hero,7.0,s6963,True
True,0.0,54256,0.046196,1983,Released,Rang Birangi,4.8,,False
True,0.0,188719,0.522812,1985,Released,Khamosh,7.5,,False
True,0.0,96112,0.000603,1985,Released,Arjun,5.3,,False
True,0.0,96159,9e-06,1986,Released,Chameli Ki Shaadi,0.0,,False
True,0.0,252073,0.130806,1986,Released,Anubhav,0.0,,False
True,0.0,170845,0.076367,1986,Released,Karma,7.5,,False
True,0.0,228650,0.003086,1986,Released,Tahkhana,0.0,,False
True,0.0,41903,0.784582,1987,Released,Mr. India,7.4,,False
True,0.0,61271,0.565544,1988,Released,Tezaab,5.1,,False
True,0.0,54656,0.0,1988,Released,Maalamaal,0.0,,False
True,0.0,98122,1.847034,1988,Released,Veerana,4.8,,False
True,0.0,27624,2.247454,1989,Released,Maine Pyar Kiya,7.0,s7388,True
True,0.0,153170,0.009279,1990,Released,Bandh Darwaza,0.0,,False
True,0.0,301671,7.3e-05,1990,Released,Devil's Domain,0.0,,False
True,0.0,107745,0.037689,1991,Released,Saajan,5.5,,False
True,0.0,55627,0.030124,1991,Released,100 Days,0.0,,False
True,0.0,230437,0.000118,1991,Released,Phool Aur Kaante,0.0,,False
True,0.0,118809,0.175741,1992,Released,Heart,0.0,,False
True,0.0,33202,0.637779,1992,Released,Jo Jeeta Wohi Sikandar,7.7,,False
True,0.0,161402,0.224144,1992,Released,Suryavanshi,7.3,,False
True,0.0,45002,0.033125,1992,Released,Chamatkar,6.5,s5482,True
True,0.0,96147,0.594048,1993,Released,Aankhen,4.8,,False
True,0.0,54814,0.007531,1993,Released,Hum Hain Rahi Pyar Ke,7.6,,False
True,0.0,81551,0.141445,1993,Released,King Uncle,7.0,,False
True,0.0,32295,0.375295,1993,Released,Khal Nayak,7.3,,False
True,0.0,161442,0.035294,1993,Released,Waqt Hamara Hai,6.0,,False
True,0.0,56598,1.105324,1940,Released,The Lady in Question,6.8,,False
True,0.0,266764,1.405257,2015,Released,Meet the Patels,6.8,,False
True,0.0,325690,4.206606,2015,Released,The Legendary Giulia and Other Miracles,7.1,,False
True,0.0,42436,2.002144,2007,Released,Natale in crociera,4.5,,False
True,0.0,127017,0.003312,1913,Released,The Inside of the White Slave Traffic,0.0,,False
True,0.0,225403,0.005298,1969,Released,A Brief Season,0.0,,False
True,0.0,78329,0.098035,1975,Released,Three Men in a Boat,3.8,,False
True,0.0,72111,0.398015,1978,Released,The Ghost of Flight 401,4.3,,False
True,0.0,288171,5.008234,2016,Released,Blue Mountain State: The Rise of Thadland,5.7,s6341,True
True,0.0,333091,1.779635,2015,Released,Bare,4.4,,False
True,0.0,221444,0.762328,2013,Released,Septic Man,4.7,,False
True,0.0,143881,0.110964,1994,Released,Suhaag,7.0,,False
True,0.0,143980,0.318826,1994,Released,Brave Revolutionary,10.0,,False
True,0.0,318562,0.036471,1994,Released,Gopi Kishan,5.0,,False
True,0.0,159657,0.419631,1995,Released,Baazi,7.5,,False
True,0.0,46375,0.195461,1995,Released,Barsaat,5.1,s6247,True
True,0.0,232728,0.11317,1995,Released,Takkar,6.0,,False
True,0.0,305899,0.052297,1996,Released,Sapoot,6.0,,False
True,0.0,97449,0.530361,1996,Released,Khamoshi: The Musical,7.6,,False
True,0.0,325555,0.633962,1996,Released,Loafer,2.0,,False
True,0.0,21566,1.412622,1996,Released,Raja Hindustani,6.1,s7825,True
True,0.0,141613,0.660941,1996,Released,Jeet,7.0,,False
True,0.0,66292,0.320909,1996,Released,Agni Sakshi,8.5,,False
True,0.0,118632,1.052675,1996,Released,Ghatak: Lethal,8.2,,False
True,0.0,134446,0.777867,1997,Released,Chachi 420,6.5,,False
True,1300000.0,13986,2.161941,1997,Released,Dil To Pagal Hai,6.6,,False
True,0.0,361992,0.039781,1997,Released,Bhai,6.0,,False
True,0.0,161238,1.373163,1997,Released,Judwaa,7.0,s7145,True
True,0.0,21906,0.21663,1997,Released,Gupt: The Hidden Truth,6.8,,False
True,0.0,54969,0.221302,1997,Released,Daud,5.6,,False
True,0.0,165016,0.959473,1997,Released,Aflatoon,6.0,,False
True,0.0,46373,0.38647,1998,Released,Bade Miyan Chote Miyan,5.0,,False
True,0.0,103048,1.010084,1998,Released,China Gate,5.4,,False
True,0.0,45533,0.375371,1998,Released,Pyaar Kiya To Darna Kya,6.3,,False
True,0.0,54959,0.17381,1998,Released,Soldier,5.9,s2075,True
True,0.0,74405,1.624921,1994,Released,Sharpe's Company,7.0,,False
True,0.0,366742,0.165381,2016,Released,On Football,7.3,,False
True,0.0,324986,1.340182,2015,Released,The Last House on Cemetery Lane,3.4,,False
True,0.0,366551,0.995952,2015,Released,Krampus: The Reckoning,2.5,,False
True,0.0,124217,0.607721,2012,Released,The Ice Dragon,7.0,,False
True,2023012.0,314371,1.519861,2015,Released,11 Minutes,5.9,,False
True,0.0,215711,0.013177,2012,Released,When the Iron Bird Flies,0.0,,False
True,0.0,288301,1.635063,2014,Released,Do I Sound Gay?,6.2,,False
True,0.0,84994,0.000308,1984,Released,Rocktober Blood,3.8,,False
True,0.0,88950,0.908897,1974,Released,'Gator Bait,6.5,,False
True,4000.0,35652,0.450727,2008,Released,That's It,6.4,,False
True,0.0,284682,0.386604,2014,Released,"Jinxy Jenkins, Lucky Lou",7.9,,False
True,0.0,65592,1.141182,2000,Released,Princes and Princesses,7.6,,False
True,0.0,312831,8.613908,2015,Released,The Hallow,5.2,,False
True,0.0,315465,6.900285,2015,Released,The Boy and the Beast,7.9,,False
True,0.0,90992,1.180627,2010,Released,Toilet,6.0,,False
True,0.0,355389,0.142052,2015,Released,This Changes Everything,6.0,s463,True
True,0.0,50535,1.856718,2009,Released,Strella,6.7,,False
True,0.0,250638,0.096751,1986,Released,Witch from Nepal,7.0,,False
True,0.0,75133,1.846418,1994,Released,Sharpe's Enemy,6.8,,False
True,0.0,43409,1.426807,2010,Released,Traceless,5.6,,False
True,0.0,67467,0.994758,1979,Released,Can't Change the Meeting Place,7.5,,False
True,5000000.0,51129,1.491124,2005,Released,The Master and Margarita,6.2,,False
True,0.0,169090,0.036214,1976,Released,På palmblad och rosor,6.0,,False
True,0.0,228198,1.247536,2013,Released,Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,6.8,,False
True,0.0,299851,0.073123,2014,Released,Sem Pena,7.0,,False
True,1000000.0,367006,0.016713,1996,Released,Seasick,0.0,,False
True,0.0,277435,0.088117,2014,Released,Stray Dog,0.0,,False
True,0.0,365188,0.15518,2015,Released,Homecoming,6.5,,False
True,0.0,355436,0.053078,2014,Released,Dream Driven,6.0,,False
True,0.0,121652,1.054305,2000,Released,Cheap Smokes,6.3,,False
True,0.0,179805,0.801038,2013,Released,Lotus Eaters,5.4,,False
True,0.0,150161,0.506379,2011,Released,Southwest,5.5,,False
True,0.0,169089,0.069924,1983,Released,Henrietta,6.0,,False
True,0.0,20929,1.375513,1999,Released,Taal,5.7,s8145,True
True,0.0,62883,0.702863,1999,Released,Hum Saath Saath Hain,5.8,,False
True,0.0,161227,0.425306,1999,Released,Jaanam Samjha Karo,7.0,,False
True,0.0,165066,0.036471,1999,Released,Dil Kya Kare,5.0,,False
True,0.0,142412,0.701988,1999,Released,Kaun?,5.0,,False
True,0.0,305337,0.036541,1999,Released,Pyaar Koi Khel Nahin,2.0,,False
True,0.0,227832,0.201944,1999,Released,Hogi Pyar Ki Jeet,7.5,,False
True,0.0,161226,1.133102,1999,Released,Biwi No. 1,5.6,,False
True,0.0,39347,0.179068,1999,Released,Hello Brother,6.0,s1442,True
True,0.0,319920,0.160076,1999,Released,Kartoos,4.7,,False
True,0.0,117345,0.49691,1999,Released,Mast,4.3,,False
True,0.0,211275,0.318881,1999,Released,Kachche Dhaage,6.3,,False
True,0.0,363105,0.028598,2000,Released,Deewane,3.0,,False
True,0.0,35064,0.64129,2000,Released,Dhadkan,7.4,,False
True,0.0,304755,0.149783,2000,Released,Khiladi 420,4.5,,False
True,0.0,81782,0.054117,2000,Released,Kurukshetra,6.0,,False
True,0.0,159666,0.441936,2000,Released,Mela,5.5,,False
True,0.0,166231,0.492298,2000,Released,Refugee,5.5,s7849,True
True,0.0,165573,0.397078,2000,Released,Kya Kehna,5.0,s7248,True
True,1000000.0,56666,0.254553,2000,Released,Fiza,6.1,s4724,True
True,0.0,232496,0.150754,2000,Released,Bicchoo,3.5,,False
True,0.0,157800,1.496361,2000,Released,Har Dil Jo Pyar Karega...,5.4,,False
True,0.0,41381,0.142619,2000,Released,Pukar,6.0,s7802,True
True,0.0,271484,0.071487,2000,Released,Beti No. 1,3.0,,False
True,0.0,232711,0.057319,2000,Released,Khauff,4.0,,False
True,0.0,348762,0.111472,2000,Released,Jis Desh Mein Ganga Rehta Hai,7.5,,False
True,0.0,325140,0.001177,2000,Released,Hum To Mohabbat Karega,0.0,,False
True,0.0,276846,0.091809,2000,Released,Badal,5.0,,False
True,0.0,75134,1.317935,1994,Released,Sharpe's Honour,6.3,,False
True,0.0,267831,1.165251,2014,Released,A Dangerous Game,0.0,,False
True,0.0,199571,0.16518,2013,Released,Aim High In Creation,7.0,,False
True,0.0,297603,1.286655,2014,Released,Mr. Dynamite: The Rise of James Brown,7.1,,False
True,750000.0,294741,3.669491,2014,Released,The Falling,5.0,,False
True,0.0,53554,0.378644,2000,Released,Hundhotellet,5.0,,False
True,0.0,88126,0.212205,1993,Released,Romanovin kivet,5.2,,False
True,2742651.0,89604,0.428404,2012,Released,Big Love,4.9,,False
True,0.0,17875,0.89217,1971,Released,The Hellstrom Chronicle,5.9,,False
True,0.0,362077,0.167761,2015,Released,San Francisco 2.0,7.5,,False
True,0.0,171174,0.223684,1977,Released,Walnut Bread,7.5,,False
True,0.0,365340,0.039483,2015,Released,Cinema: A Public Affair,0.0,,False
True,0.0,44282,1.463661,2009,Released,Plan B,7.3,,False
True,0.0,339342,3.257999,2015,Released,Anarchy Parlor,5.4,,False
True,0.0,359070,0.020001,2015,Released,Hallway,0.0,,False
True,0.0,86413,0.381912,1959,Released,"Come Back, Africa",7.0,,False
True,0.0,85262,0.054984,1931,Released,Cracked Nuts,8.0,,False
True,0.0,66013,0.723632,1977,Released,Death Duel,7.3,,False
True,0.0,174278,0.009794,1954,Released,Duffy of San Quentin,0.0,,False
True,0.0,298844,0.050589,2014,Released,Alone With People,7.0,,False
True,0.0,343878,0.345031,2014,Released,An Afternoon,3.5,,False
True,0.0,85610,0.075996,1930,Released,Half Shot at Sunrise,4.0,,False
True,0.0,150218,0.094595,1964,Released,Hercules Against the Barbarians,6.0,,False
True,0.0,92673,0.092081,1963,Released,Hercules Against the Mongols,6.5,,False
True,0.0,31396,0.793628,1964,Released,Hercules Against the Moon Men,1.8,,False
True,0.0,199989,0.660269,1914,Released,In the Land of the Head Hunters,6.2,,False
True,0.0,336033,0.377272,2014,Released,Break Free,8.0,,False
True,0.0,254005,0.993337,2014,Released,Land of Storms,7.5,,False
True,0.0,117999,0.313156,1970,Released,Last of the Mobile Hot Shots,0.0,,False
True,8000000.0,115871,0.637438,2012,Released,Match,5.4,s2536,True
True,0.0,348929,0.279544,2015,Released,You're Killing Me,6.0,,False
True,0.0,270696,0.375722,2013,Released,Tru Love,6.7,,False
True,0.0,27766,0.036799,1996,Released,Santa Claws,1.0,s7934,True
True,0.0,321224,0.121374,2014,Released,Boy,6.0,,False
True,167.0,58227,0.196275,1962,Released,The Connection,5.1,,False
True,0.0,247780,0.339181,1932,Released,The Conquerors,0.0,,False
True,0.0,127987,0.523078,1972,Released,The Delightful Forest,5.4,,False
True,0.0,55325,0.888674,1992,Released,The Double O Kid,3.8,,False
True,0.0,84249,0.243613,1961,Released,The Exiles,6.9,,False
True,0.0,344043,0.023059,2014,Released,Hole,0.0,,False
True,0.0,74437,0.2738,1950,Released,The Secret Fury,4.3,,False
True,0.0,3012,1.047518,1963,Released,The Victors,8.2,,False
True,0.0,3565,0.076335,1928,Released,Underground,5.0,,False
True,0.0,206018,0.002317,1977,Released,Asignatura pendiente,6.0,,False
True,0.0,355594,0.783217,2015,Released,Isla bonita,3.5,,False
True,0.0,89183,0.003013,1986,Released,Positive I.D.,8.0,,False
True,0.0,128368,0.164387,1931,Released,"Douro, Faina Fluvial",7.3,,False
True,0.0,116789,0.01165,1995,Released,Falling For You,0.0,,False
True,0.0,26651,0.771781,2008,Released,Tobruk,6.0,,False
True,0.0,107393,0.080751,1989,Released,Last Images of the Shipwreck,7.5,,False
True,0.0,25354,1.886995,2007,Released,Gardener of Eden,5.8,,False
True,0.0,306952,6.347034,2015,Released,Naomi and Ely's No Kiss List,5.9,s5884,True
True,0.0,347258,1.519297,2015,Released,The Subjects,5.5,,False
True,0.0,50189,0.011574,1978,Released,Geppo il folle,6.0,,False
True,0.0,60810,0.268594,1975,Released,Yuppi Du,6.2,,False
True,0.0,280182,0.08202,1969,Released,H2S,5.5,,False
True,0.0,63825,0.665428,2004,Released,Aayitha Ezhuthu,6.8,,False
True,0.0,80277,0.631061,2011,Released,Maktub,6.2,s4827,True
True,0.0,282762,0.205891,2014,Released,Committed,6.2,,False
True,0.0,125619,0.872312,2012,Released,The forbidden education,6.6,,False
True,0.0,280755,0.050728,2014,Released,Drops of Joy,8.0,,False
True,0.0,300654,10.754914,2014,Released,Wildlike,6.6,,False
True,0.0,127471,0.186823,1998,Released,"Pizza, Beer, and Cigarettes",5.4,,False
True,0.0,15089,0.743036,2004,Released,Fighter Pilot: Operation Red Flag,6.1,,False
True,0.0,337549,0.490042,2015,Released,The C-Word,7.0,,False
True,0.0,364137,6.811994,2015,Released,All Three of Us,7.8,,False
True,37000000.0,312221,33.449723,2015,Released,Creed,7.3,,False
True,20.0,62796,2.493638,2011,Released,William & Kate,5.8,,False
True,0.0,91417,8.453868,2011,Released,Dragons: Gift of the Night Fury,6.9,,False
True,0.0,50010,1.318593,2005,Released,Innocent Steps,6.1,,False
True,0.0,60695,2.823378,2010,Released,Sundays at Tiffany's,5.5,,False
True,0.0,4728,4.363057,1965,Released,The Gendarme in New York,6.1,,False
True,0.0,11913,4.337562,1970,Released,The Gendarme Takes Off,6.5,,False
True,0.0,4727,6.479033,1964,Released,The Gendarme of St. Tropez,6.8,,False
True,0.0,10516,5.73912,1979,Released,The Gendarme and the Creatures from Outer Space,6.1,,False
True,0.0,70044,0.674886,2009,Released,The Scouting Book for Boys,6.9,,False
True,0.0,130515,0.092233,2013,Released,The Girls in the Band,0.0,,False
True,0.0,86252,0.00195,1988,Released,Deadbeat at Dawn,6.9,,False
True,0.0,324325,2.867932,2015,Released,Twinsters,7.6,,False
True,0.0,367326,4.398221,2015,Released,Cosmic Scrat-tastrophe,7.4,,False
True,0.0,339527,12.642675,2015,Released,Solace,6.2,,False
True,0.0,42693,0.100626,1967,Released,Enter Laughing,6.0,,False
True,0.0,317260,0.002866,1968,Released,For Singles Only,0.0,,False
True,0.0,70448,1.112225,2010,Released,All About Evil,5.6,,False
True,0.0,82941,1.271808,2011,Released,Breathing,7.2,,False
True,0.0,53807,2.712488,2010,Released,"Bruce Lee, My Brother",7.0,,False
True,0.0,235044,3.288602,2013,Released,The Little Ghost,5.3,,False
True,0.0,58720,0.66693,2008,Released,True Confessions of a Go-Go Girl,3.8,,False
True,0.0,14558,0.924941,2008,Released,Lejdis,5.3,,False
True,0.0,39317,0.113477,2001,Released,Money Is Not Everything,8.2,,False
True,0.0,74922,0.450898,2003,Released,Zróbmy sobie wnuka,5.4,,False
True,2100000.0,251584,0.683212,2014,Released,The Mighty Angel,6.9,,False
True,0.0,167424,0.386129,2012,Released,The Dead and the Living,0.0,,False
True,0.0,133521,0.771924,2012,Released,Shameless,5.2,,False
True,1635794.0,61580,0.127616,2012,Released,Baby Blues,6.2,,False
True,0.0,278867,0.296873,2014,Released,Hardkor Disko,6.4,,False
True,0.0,27560,0.255534,1953,Released,Cry of the Hunted,6.0,,False
True,0.0,81274,0.004026,1990,Released,The Challengers,0.0,,False
True,2000000.0,50652,1.449353,2010,Released,A Nanny for Christmas,5.2,,False
True,4000000.0,170752,1.634485,2013,Released,The Hot Flashes,4.5,,False
True,25000.0,360203,3.985181,2015,Released,Lost in the Sun,5.8,,False
